3.4422 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.8158 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
11.8967 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002681261EE80>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000268174B8250>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.8969 	EXP 	window1: mouseVisible = True
11.8971 	EXP 	window1: mouseVisible = False
11.8971 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.8971 	EXP 	window1: recordFrameIntervals = False
12.0620 	EXP 	window1: recordFrameIntervals = True
12.2453 	EXP 	Screen (0) actual frame rate measured at 60.08Hz
12.2454 	EXP 	window1: recordFrameIntervals = False
15.4387 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-0.2549,  0.2392,  0.2549]), fillColorSpace='rgb', fillRGB=array([-0.2549,  0.2392,  0.2549]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
15.4412 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.4441 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.4486 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.4523 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.4559 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
15.4594 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-0.2549,  0.2392,  0.2549]), fillColorSpace='rgb', fillRGB=array([-0.2549,  0.2392,  0.2549]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
15.4617 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.4645 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.4671 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.4693 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
15.4716 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
15.4779 	EXP 	Imported C:/Users/debol/Desktop/PsychoPy/sequence_conditions 2.csv as conditions, 4 conditions, 2 params
15.4804 	EXP 	Created sequence: sequential, trialTypes=4, nReps=12, seed=None
15.4824 	EXP 	New trial (rep=0, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
15.5000 	EXP 	fixation: autoDraw = True
16.4784 	EXP 	line1: autoDraw = True
16.4784 	EXP 	line2: autoDraw = True
16.4784 	EXP 	line3: autoDraw = True
16.4784 	EXP 	line4: autoDraw = True
16.5115 	EXP 	fixation: autoDraw = False
17.4780 	EXP 	probe: autoDraw = True
18.2818 	EXP 	New trial (rep=0, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
18.2832 	DATA 	Keypress: x
18.2944 	EXP 	fixation: autoDraw = False
18.2944 	EXP 	line1: autoDraw = False
18.2944 	EXP 	line2: autoDraw = False
18.2944 	EXP 	line3: autoDraw = False
18.2944 	EXP 	line4: autoDraw = False
18.2944 	EXP 	probe: autoDraw = False
18.2944 	EXP 	fixation: autoDraw = True
19.2944 	EXP 	fixation: autoDraw = False
19.2944 	EXP 	line1: autoDraw = True
19.2944 	EXP 	line2: autoDraw = True
19.2944 	EXP 	line3: autoDraw = True
19.2944 	EXP 	line4: autoDraw = True
20.2942 	EXP 	probe: autoDraw = True
20.6502 	DATA 	Keypress: v
20.6618 	EXP 	New trial (rep=0, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
20.6775 	EXP 	fixation: autoDraw = False
20.6775 	EXP 	line1: autoDraw = False
20.6775 	EXP 	line2: autoDraw = False
20.6775 	EXP 	line3: autoDraw = False
20.6775 	EXP 	line4: autoDraw = False
20.6775 	EXP 	probe: autoDraw = False
20.6775 	EXP 	fixation: autoDraw = True
21.6773 	EXP 	fixation: autoDraw = False
21.6773 	EXP 	line1: autoDraw = True
21.6773 	EXP 	line2: autoDraw = True
21.6773 	EXP 	line3: autoDraw = True
21.6773 	EXP 	line4: autoDraw = True
22.6771 	EXP 	probe: autoDraw = True
23.0126 	EXP 	New trial (rep=0, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
23.0146 	DATA 	Keypress: c
23.0270 	EXP 	fixation: autoDraw = False
23.0270 	EXP 	line1: autoDraw = False
23.0270 	EXP 	line2: autoDraw = False
23.0270 	EXP 	line3: autoDraw = False
23.0270 	EXP 	line4: autoDraw = False
23.0270 	EXP 	probe: autoDraw = False
23.0270 	EXP 	fixation: autoDraw = True
24.0271 	EXP 	fixation: autoDraw = False
24.0271 	EXP 	line1: autoDraw = True
24.0271 	EXP 	line2: autoDraw = True
24.0271 	EXP 	line3: autoDraw = True
24.0271 	EXP 	line4: autoDraw = True
25.0271 	EXP 	probe: autoDraw = True
25.3121 	EXP 	New trial (rep=1, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
25.3134 	DATA 	Keypress: z
25.3270 	EXP 	fixation: autoDraw = False
25.3270 	EXP 	line1: autoDraw = False
25.3270 	EXP 	line2: autoDraw = False
25.3270 	EXP 	line3: autoDraw = False
25.3270 	EXP 	line4: autoDraw = False
25.3270 	EXP 	probe: autoDraw = False
25.3270 	EXP 	fixation: autoDraw = True
26.3268 	EXP 	fixation: autoDraw = False
26.3268 	EXP 	line1: autoDraw = True
26.3268 	EXP 	line2: autoDraw = True
26.3268 	EXP 	line3: autoDraw = True
26.3268 	EXP 	line4: autoDraw = True
27.3268 	EXP 	probe: autoDraw = True
27.6784 	EXP 	New trial (rep=1, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
27.6806 	DATA 	Keypress: x
27.6933 	EXP 	fixation: autoDraw = False
27.6933 	EXP 	line1: autoDraw = False
27.6933 	EXP 	line2: autoDraw = False
27.6933 	EXP 	line3: autoDraw = False
27.6933 	EXP 	line4: autoDraw = False
27.6933 	EXP 	probe: autoDraw = False
27.6933 	EXP 	fixation: autoDraw = True
28.6930 	EXP 	fixation: autoDraw = False
28.6930 	EXP 	line1: autoDraw = True
28.6930 	EXP 	line2: autoDraw = True
